gen_name|original_name|last|lastSz|askPx|askSz|bidPx|bidSz|open24h|high24h|low24h|volCcy24h|vol24h|ts|sodUtc0|sodUtc8|alias|baseCcy|category|ctMult|ctType|ctVal|ctValCcy|expTime|instFamily|instType_y|lever|listTime|lotSz|maxIcebergSz|maxLmtAmt|maxLmtSz|maxMktAmt|maxMktSz|maxStopSz|maxTriggerSz|maxTwapSz|minSz|optType|quoteCcy|settleCcy|state|stk|tickSz|uly
SOLEUR|SOL-EUR|106|2.260366|106.44|2.738369|106.24|1.726326|99.96|106|96.37|3402.89334175|34.137805|1707816684114|104.72|102||SOL|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||EUR||live||0.01|
BTCEUR|BTC-EUR|46461.8|0.00001589|46546.3|0.04265584|46536.8|0.0312541|44631.2|46761.4|44336.1|84152.931235508|1.82672827|1707816682911|46391|46200||BTC|1|||||||SPOT||1700539798000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||EUR||live||0.1|
UNIEUR|UNI-EUR|6.063|25.275395|6.333|17.905908|6.319|40.170319|6.063|6.063|6.063|0|0|1707816695903|6.063|6.063||UNI|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.001|
ORBUSDT|ORB-USDT|0.03321|1557.561039|0.03326|7757.460905|0.0332|1095.78582|0.03302|0.0342|0.0327|55849.98965775853|1680840.401428|1707816697207|0.03302|0.03361||ORB|1|||||||SPOT||1647842908000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
THGUSDT|THG-USDT|0.0568|5949.852682|0.0568|13795.632853|0.0567|4718.167612|0.0562|0.0614|0.0556|37877.158193239|659778.318633|1707816673710|0.0573|0.057||THG|1|||||||SPOT||1639984183000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.0001|
SHIBEUR|SHIB-EUR|0.000008736|118626|0.000008931|52006723|0.000008912|21182477|0.000008736|0.000008736|0.000008736|0|0|1707816669203|0.000008736|0.000008736||SHIB|1|||||||SPOT||1700539798000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|50000||EUR||live||0.000000001|
TRXEUR|TRX-EUR|0.11694|1485.909407|0.11667|2077.734091|0.11648|1109.514949|0.11432|0.11694|0.11432|1126.78050650999|9658.71547|1707816685008|0.11685|0.11591||TRX|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||EUR||live||0.00001|
FILUSDC|FIL-USDC|5.522|27.8|5.523|35.25|5.521|35.25|5.26|5.531|5.214|292495.917789803|54185.147838|1707816698106|5.454|5.382||FIL|1|||||||SPOT||1653286331000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDC||live||0.001|
PYTHUSDT|PYTH-USDT|0.6015|1410.945|0.6017|1790.872|0.6015|634.593|0.5568|0.6118|0.5362|39484663.5047165|68607443.072|1707816698106|0.5716|0.5549||PYTH|1|||||||SPOT|5|1700480883000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
MKRBTC|MKR-BTC|0.0421|0.288574|0.04217|0.59453|0.04192|0.293285|0.04629|0.04629|0.04065|0.54630800911|13.134126|1707816688609|0.0415|0.04065||MKR|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.001||BTC||live||0.00001|
ZRXUSDT|ZRX-USDT|0.3295|15.176809|0.3297|3090.472653|0.3296|15.172204|0.3179|0.3306|0.3122|519333.9638065988|1597665.432481|1707816691803|0.3282|0.3217||ZRX|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
SCUSDT|SC-USDT|0.009686|1165.467978|0.009713|3684.307805|0.009699|6303.809075|0.008828|0.010269|0.008736|635690.393225372628|64631082.347323|1707816698202|0.009118|0.008996||SC|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
MENGOUSDT|MENGO-USDT|0.568|10.0846|0.5698|17.66|0.568|694.9154|0.5575|0.5724|0.556|9671.5533469|17087.0017|1707816695608|0.5701|0.5637||MENGO|1|||||||SPOT||1663915767000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
FILUSDT|FIL-USDT|5.521|26.604376|5.521|384.058618|5.52|518.227371|5.255|5.53|5.209|18818258.352646969|3479826.907243|1707816698106|5.452|5.379||FIL|1|||||||SPOT|5|1606946433000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
DAOUSDT|DAO-USDT|0.99|7.338111|0.991|155.01393|0.988|198.75|0.936|0.991|0.935|212588.474677853|219081.800236|1707816673311|0.981|0.974||DAO|1|||||||SPOT||1618395998000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
GEARUSDT|GEAR-USDT|0.009309|1000.21|0.009322|56227.84|0.009309|1000.81|0.00796|0.009619|0.007758|239251.75670936|27169941.38|1707816675904|0.008201|0.007956||GEAR|1|||||||SPOT||1671766215000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1000||USDT||live||0.000001|
RSRUSDT|RSR-USDT|0.002508|104.1632|0.002508|0.000021|0.002507|195000|0.002376|0.002546|0.002341|322159.476547770151|130034333.483067|1707816693604|0.002523|0.002425||RSR|1|||||||SPOT|5|1598569278000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
LETUSDT|LET-USDT|0.001503|92502.17|0.001505|798.3272|0.001497|23165.3165|0.001442|0.001508|0.001426|230846.9968665547|155675175.7468|1707816697414|0.001498|0.001496||LET|1|||||||SPOT||1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
TRXETH|TRX-ETH|0.00004711|160.33|0.00004716|6404.32|0.0000471|9980.03|0.00005036|0.00005056|0.00004668|24.4406486311|506728.66|1707816677504|0.00004696|0.00004928||TRX|1|||||||SPOT||1548133413000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||ETH||live||0.00000001|
RONUSDT|RON-USDT|2.72|213.811156|2.723|424.662635|2.721|9.58782|2.637|2.817|2.608|4209120.009277741|1540544.377897|1707816697705|2.785|2.699||RON|1|||||||SPOT|5|1643289707000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
XCHBTC|XCH-BTC|0.000665|0.0001|0.000665|1.8336|0.000664|1.0178|0.000652|0.000665|0.000633|0.4319079238|663.2356|1707816688303|0.000654|0.000637||XCH|1|||||||SPOT||1620064885000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.000001|
GODSUSDT|GODS-USDT|0.3124|2|0.3128|1461.881897|0.3125|521|0.3092|0.3158|0.3051|428111.3534219722|1374755.530997|1707816682710|0.3129|0.3126||GODS|1|||||||SPOT|3|1635493317000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
XPRUSDT|XPR-USDT|0.000995|4233.73512|0.000999|429.93496|0.000996|31877.14615|0.000983|0.00102|0.000955|28466.41385254493|28708999.71802|1707816696003|0.001006|0.000978||XPR|1|||||||SPOT||1597357482000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|100||USDT||live||0.000001|
ETHBTC|ETH-BTC|0.05317|0.071806|0.05317|19.170262|0.05316|0.43466|0.05173|0.05367|0.05116|651.00206474924|12403.818354|1707816694413|0.05329|0.05125||ETH|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.0001||BTC||live||0.00001|
AUCTIONUSDT|AUCTION-USDT|28.236|10.262|28.234|0.425111|28.22|20.103774|27.775|29.194|27.241|3464349.535967848|122533.020674|1707816696605|28.417|28.258||AUCTION|1|||||||SPOT|5|1617793135000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
BZZUSDT|BZZ-USDT|0.4226|29.089089|0.4234|40.343537|0.4225|249.006835|0.406|0.4389|0.3991|245050.5761825401|583953.194202|1707816698015|0.4339|0.4137||BZZ|1|||||||SPOT||1624288513000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
MXCUSDT|MXC-USDT|0.00905|2952|0.00907|56868.363328|0.00905|32221.212358|0.00899|0.00921|0.00887|206182.14870930237|22858269.917631|1707816672813|0.00896|0.00903||MXC|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
NFTUSDT|NFT-USDT|0.0000004423|80389517|0.0000004426|2582424433|0.0000004422|91939423|0.0000004402|0.0000004442|0.0000004384|407014.8960301485|922253041422|1707816693307|0.0000004423|0.0000004437||NFT|1|||||||SPOT|3|1636612984000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000000||USDT||live||0.0000000001|
JUPUSDT|JUP-USDT|0.5066|15.144|0.5071|921.955|0.5068|555|0.496|0.5175|0.431|13308187.5535657|27243867.087|1707816697909|0.5065|0.4896||JUP|1|||||||SPOT|5|1706672740000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
VELODROMEUSDT|VELODROME-USDT|0.0509|353.5913|0.05093|813.4857|0.05073|11032.4184|0.05079|0.05278|0.05002|435673.495007884|8415432.2091|1707816697410|0.0522|0.0518||VELODROME|1|||||||SPOT||1679022470000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
ORBSUSDT|ORBS-USDT|0.03608|0.002007|0.0361|12860.661676|0.03607|41575.69|0.03511|0.03647|0.03461|591585.26575416891|16460315.255815|1707816689709|0.03639|0.03588||ORBS|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
ONTUSDT|ONT-USDT|0.2443|192.38641|0.2448|4152.853278|0.2446|3046.336097|0.2358|0.2454|0.2321|489952.4232589087|2030332.348329|1707816683009|0.2434|0.2401||ONT|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ARUSDC|AR-USDC|9.266|0.1005|9.306|10.7591|9.288|19.9193|8.659|9.586|8.533|10773.3934059|1164.642|1707816698008|9.05|8.777||AR|1|||||||SPOT||1658816142000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.001|
FXSUSDT|FXS-USDT|9.122|1.0062|9.132|28|9.129|1.0062|8.893|9.292|8.838|645164.3675171|71064.4144|1707816696309|9.102|9.034||FXS|1|||||||SPOT|5|1688550672000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
UMAUSDT|UMA-USDT|4.316|35.722718|4.32|37.150547|4.318|31.701701|4.376|4.818|4.303|9861947.283147404|2156287.76737|1707816695707|4.422|4.653||UMA|1|||||||SPOT|5|1598828400000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
FORTHUSDT|FORTH-USDT|3.298|1.152213|3.297|48.621725|3.293|6.069195|3.258|3.337|3.18|72458.431737183|22192.844614|1707816698105|3.314|3.244||FORTH|1|||||||SPOT||1619067551000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
FITFIUSDT|FITFI-USDT|0.006472|2803.7188|0.006475|4181.053|0.006472|162.2499|0.006183|0.00657|0.006069|1028017.3220454923|161846362.9896|1707816698113|0.006444|0.006269||FITFI|1|||||||SPOT|3|1650948023000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
MOVRUSDT|MOVR-USDT|23.272|7.605|23.29|2.199932|23.263|2|22.661|23.672|21.742|1280584.343958675|55869.887241|1707816692703|23.285|22.968||MOVR|1|||||||SPOT|5|1638946446000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
AIDOGEUSDT|AIDOGE-USDT|0.0000000001665|509286998202|0.0000000001665|13385375933477|0.0000000001664|2267827625968|0.00000000016|0.0000000001678|0.0000000001565|989777.5015794123142|6076932527381225|1707816697209|0.0000000001656|0.0000000001625||AIDOGE|1|||||||SPOT|3|1682391770000|1|9999999999999999.0000000000000000|20000000|9999999999999999|100000|999999|999999|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000000000||USDT||live||0.0000000000001|
ARUSDT|AR-USDT|9.297|25.466352|9.297|27.44441|9.294|2.2|8.603|9.588|8.509|1842988.814424772|200848.549294|1707816698002|9.001|8.792||AR|1|||||||SPOT|5|1640315756000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
EOSBTC|EOS-BTC|0.00001503|313.2783|0.00001501|314.1339|0.00001499|1973.2022|0.00001517|0.0000152|0.00001487|1.641659566778|109148.0415|1707816691707|0.00001511|0.00001489||EOS|1|||||||SPOT|5|1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||BTC||live||0.00000001|
ATOMUSDC|ATOM-USDC|10.047|40.0119|10.052|49.7441|10.046|126.1737|9.693|10.084|9.502|161596.1372641|16456.7021|1707816695713|9.913|9.835||ATOM|1|||||||SPOT|5|1653975320000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.001|
USTCUSDT|USTC-USDT|0.02692|5423.9348|0.02693|2019.1547|0.02692|8325.2018|0.02583|0.02745|0.02512|1050376.138583471|39907849.0574|1707816694209|0.02661|0.02604||USTC|1|||||||SPOT|5|1653637997000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
ETHBRL|ETH-BRL|13381.41|0.007473|13312.02|0.7832628|13284.89|0.7900125|12448.8|13381.41|12419.6|48808.445140675|3.7835316|1707816660012|13298.12|12765.86||ETH|1|||||||SPOT||1707291050000|0.0000001|99999999999.0000000000000000|20000000|99999999999|1000000|1000000|1000000|99999999999.0000000000000000|99999999999.0000000000000000|0.0001||BRL||live||0.01|
XLMUSDC|XLM-USDC|0.1132|11|0.1137|5276.2535|0.1134|5686.8894|0.1107|0.1144|0.1097|28820.02086258|256257.1964|1707816689205|0.1134|0.1119||XLM|1|||||||SPOT||1655787830000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
CTCUSDT|CTC-USDT|0.55|83.14634|0.5499|89.506881|0.5497|69.250387|0.5383|0.5773|0.5352|8804330.6007547953|15872391.808535|1707816698104|0.5592|0.5594||CTC|1|||||||SPOT|5|1586478421000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
AVAXEUR|AVAX-EUR|37.79|3.29631|38.489|3.271129|38.414|5.265501|36.164|37.79|36.08|2255.12314668|61.114133|1707816693313|37.79|37.62||AVAX|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.001|
WAXPUSDT|WAXP-USDT|0.05839|1751.146204|0.0584|4400|0.05837|2200|0.05641|0.05916|0.05593|275179.40241161094|4737870.859513|1707816695611|0.05839|0.05776||WAXP|1|||||||SPOT|5|1644555543000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
KARUSDT|KAR-USDT|0.2001|72.941742|0.2009|10.450424|0.1999|72.941742|0.1916|0.2155|0.1877|131042.7617134098|657318.54259|1707816697504|0.193|0.1896||KAR|1|||||||SPOT||1626782400000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
BANDUSDT|BAND-USDT|1.944|25.720165|1.946|104.172943|1.943|941.168351|1.899|1.964|1.874|242766.60055881|126806.654154|1707816697921|1.95|1.926||BAND|1|||||||SPOT|5|1598569200000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
SNXUSDT|SNX-USDT|3.606|140.650651|3.601|192.785833|3.6|123.75|3.426|3.674|3.368|1603426.259247113|452641.785924|1707816696910|3.62|3.486||SNX|1|||||||SPOT|5|1595543578000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
XLMUSDT|XLM-USDT|0.1133|44.79|0.1134|6000|0.1133|100199.464513|0.1106|0.1144|0.1095|1083850.9168266238|9636794.266917|1707816697110|0.1132|0.1118||XLM|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
DOGEBTC|DOGE-BTC|0.000001649|10519.31|0.00000165|94766.606|0.000001649|14367.213|0.000001666|0.000001669|0.000001632|11.390306293688|6920498.639|1707816697414|0.000001646|0.000001633||DOGE|1|||||||SPOT|5|1618901953000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||BTC||live||0.000000001|
YGGUSDT|YGG-USDT|0.4718|432.751585|0.4718|552.267288|0.4717|487.5|0.4505|0.4799|0.446|2787641.040535474|5972437.898104|1707816696104|0.4698|0.4618||YGG|1|||||||SPOT|5|1627482600000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
INJUSDT|INJ-USDT|36.812|8.9542|36.81|0.1408|36.797|6|34.558|37.2|34.08|6278737.1639078|174473.8112|1707816698209|36.762|35.456||INJ|1|||||||SPOT|5|1701314258000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDT||live||0.001|
FLRUSDT|FLR-USDT|0.03202|377.55|0.03202|853.22|0.03201|1565.5|0.03116|0.03298|0.03057|4202710.7298936|131497490.92|1707816696803|0.03255|0.03178||FLR|1|||||||SPOT|5|1673256334000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
TAKIUSDT|TAKI-USDT|0.01722|9659|0.01727|917.9698|0.0172|2247.5871|0.01711|0.0175|0.01687|233211.478943801|13612536.5237|1707816684419|0.01714|0.01714||TAKI|1|||||||SPOT||1651125446000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
SNXUSDC|SNX-USDC|3.614|110.2509|3.607|227.1825|3.599|10.9477|3.473|3.672|3.38|28616.1775173|8025.066|1707816666511|3.619|3.48||SNX|1|||||||SPOT|5|1656388045000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
MLNUSDT|MLN-USDT|18.11|3.487178|18.12|29.305644|18.1|0.100008|17.67|18.14|17.58|19733.57465274|1099.873096|1707816679010|18.03|17.96||MLN|1|||||||SPOT||1599778816000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
ATOMUSDT|ATOM-USDT|10.054|10.229456|10.049|29.625|10.046|178.710197|9.685|10.086|9.5|5035145.319429755|512123.747004|1707816695804|9.911|9.839||ATOM|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
BATUSDT|BAT-USDT|0.2375|0.000037|0.2376|675|0.2374|1047.166955|0.2331|0.2472|0.2273|809392.9461044562|3415745.380866|1707816678510|0.2352|0.2341||BAT|1|||||||SPOT|5|1583197200000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
MANAUSDT|MANA-USDT|0.4779|770.178473|0.4778|2047.63887|0.4776|5692.766096|0.465|0.4911|0.4612|1440808.7573862683|2997807.922969|1707816697211|0.4834|0.4787||MANA|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
BRWLUSDT|BRWL-USDT|0.012781|949.1364|0.012781|21811.3593|0.012722|5452.1741|0.012511|0.013775|0.012511|167934.2684782951|12806669.0574|1707816683306|0.012892|0.012629||BRWL|1|||||||SPOT||1648624503000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
LHINUUSDT|LHINU-USDT|0.0000144|31969.79|0.0000145|1800502.06|0.0000143|535188.37|0.0000137|0.0000149|0.0000131|26678.145970396|1913398761.47|1707816660011|0.0000135|0.0000134||LHINU|1|||||||SPOT||1684468539000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDT||live||0.0000001|
LTCETH|LTC-ETH|0.0273|0.5|0.0273|47.253969|0.02727|36.297318|0.02851|0.02855|0.0272|13.22681045916|478.924485|1707816688312|0.02739|0.02828||LTC|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||ETH||live||0.00001|
EOSETH|EOS-ETH|0.0002828|310.657|0.0002824|650.2688|0.000282|2823.3458|0.0002931|0.0002931|0.0002809|3.45210331324|12080.8516|1707816697506|0.0002835|0.0002901||EOS|1|||||||SPOT||1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||ETH||live||0.0000001|
CVCUSDT|CVC-USDT|0.0966|81.031818|0.0968|5315.833648|0.0967|3229.209516|0.0953|0.098|0.0945|104655.0722247997|1082578.865883|1707816698206|0.0976|0.0963||CVC|1|||||||SPOT|3|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
MANAUSDC|MANA-USDC|0.4786|142.0612|0.4787|2619.1723|0.4775|361.5133|0.4647|0.4908|0.4618|6306.27351471|13186.8356|1707816696313|0.4849|0.4801||MANA|1|||||||SPOT||1655121032000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
TRXBTC|TRX-BTC|0.000002505|163.73|0.000002506|906.94|0.000002504|6366.73|0.000002603|0.000002623|0.000002488|13.65949678387|5405903.96|1707816693511|0.000002503|0.000002518||TRX|1|||||||SPOT|3|1548133413000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||BTC||live||0.000000001|
XLMBTC|XLM-BTC|0.000002264|176.681|0.000002268|28644.59|0.000002262|4398.59|0.000002303|0.000002304|0.000002235|1.040756793792|461394.603|1707816683809|0.000002266|0.000002238||XLM|1|||||||SPOT|3|1548133413000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||BTC||live||0.000000001|
EGLDUSDC|EGLD-USDC|59.85|0.482377|59.89|20.959461|59.65|11.889443|56.76|61.21|55.53|16635.17753301|286.914417|1707816685104|57.81|57.07||EGLD|1|||||||SPOT||1656388045000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDC||live||0.01|
NEARBTC|NEAR-BTC|0.00006685|2|0.00006696|417|0.00006686|71|0.00006571|0.00006878|0.0000644|2.74511601|41199|1707816697510|0.00006799|0.00006558||NEAR|1|||||||SPOT|3|1606950015000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1||BTC||live||0.00000001|
