gen_name|original_name|bidPrice|bidQty|askPrice|askQty|status|baseAsset|baseAssetPrecision|quoteAsset|quotePrecision|quoteAssetPrecision|baseCommissionPrecision|quoteCommissionPrecision|orderTypes|isSpotTradingAllowed|isMarginTradingAllowed|quoteAmountPrecision|baseSizePrecision|permissions|filters|maxQuoteAmount|makerCommission|takerCommission|quoteAmountPrecisionMarket|maxQuoteAmountMarket|fullName
TRXUSDT|TRXUSDT|0.13754|262262.15|0.13755|295661.57|ENABLED|TRX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Tron
CVXUSDT|CVXUSDT|4.263|1493.17|4.269|806.58|ENABLED|CVX|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Convex Finance
BBIUSDT|BBIUSDT|0.0000610|87816.02|0.0000732|75640.85|ENABLED|BBI|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BNBIT Token
DCKUSDT|DCKUSDT|0.06699|80.82|0.06700|596.99|ENABLED|DCK|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|DexCheck
BABYDRAGONUSDT|BABYDRAGONUSDT|0.0000000000008385|17920925305175|0.0000000000008715|64731453399185|ENABLED|BABYDRAGON|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Baby Dragon
MOVEUSDT|MOVEUSDT|0.04507|1604.44|0.04793|452.72|ENABLED|MOVE|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BlueMove
RSS3USDT|RSS3USDT|0.2060|4964.62|0.2069|9289.93|ENABLED|RSS3|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RSS3
ZAXUSDT|ZAXUSDT|0.03207|1018.35|0.03220|1211.18|ENABLED|ZAX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Zillion AAKAR XO
SOLUSDT|SOLUSDT|109.84|1007.19|109.85|1314.53|ENABLED|SOL|2|USDT|2|2|2|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Solana
COLTUSDT|COLTUSDT|0.001710|46442.60|0.001725|46.38|ENABLED|COLT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Collateral Network
MGROKUSDT|MGROKUSDT|0.004400|10601.52|0.004746|13898.07|ENABLED|MGROK|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Meme Grok
BEAMXUSDT|BEAMXUSDT|0.034176|222.46|0.034218|2378.46|ENABLED|BEAMX|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Beam
RDNTUSDT|RDNTUSDT|0.3322|112.52|0.3345|1369.98|ENABLED|RDNT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Radiant
ONTUSDT|ONTUSDT|0.2634|2110.50|0.2635|2148.00|ENABLED|ONT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Ontology Token
SPXUSDT|SPXUSDT|0.000000004007|2246069378.58|0.000000004999|37304899136.91|ENABLED|SPX|2|USDT|12|12|2|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Super Trade
CBANKUSDT|CBANKUSDT|0.0000268|261194.02|0.0000310|1090772.99|ENABLED|CBANK|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CASH BANK
ASTOUSDT|ASTOUSDT|0.05061|491.49|0.05098|1201.64|ENABLED|ASTO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Altered State Token
NOSUSDT|NOSUSDT|3.18001|288.66|3.20458|72.78|ENABLED|NOS|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Nosana
BVGUSDT|BVGUSDT|0.09920|100.80|0.10496|48.02|ENABLED|BVG|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bovine Verse Game
AWTUSDT|AWTUSDT|0.0038695|37635.30|0.0039485|159771.69|ENABLED|AWT|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Abyss World
ZPCUSDT|ZPCUSDT|0.0000000003420|19817813434|0.0000000003511|47495637209|ENABLED|ZPC|0|USDT|13|13|0|13|['LIMIT', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ZenPandaCoin
FUTUREUSDT|FUTUREUSDT|0.0884|101.79|0.1017|249.26|ENABLED|FUTURE|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FUTURECOIN
REUNIUSDT|REUNIUSDT|1.0683|129.89|1.0684|4.39|ENABLED|REUNI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Reunit Wallet
CTEXUSDT|CTEXUSDT|0.113648|44.63|0.132000|500.00|ENABLED|CTEX|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Crypto Tex
BSPTUSDT|BSPTUSDT|0.0018100|4000.00|0.0018426|14796.46|ENABLED|BSPT|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Blocksport
APTUSDT|APTUSDT|9.8603|241.72|9.8604|232.75|ENABLED|APT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Aptos
JTOUSDT|JTOUSDT|2.3064|1762.60|2.3065|1795.20|ENABLED|JTO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|JITO
AAUSDT|AAUSDT|0.8084|21.58|0.8141|21.58|ENABLED|AA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|A3S Protocol
GLQUSDT|GLQUSDT|0.054159|386.90|0.055541|421.75|ENABLED|GLQ|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GraphLinq
POGAIUSDT|POGAIUSDT|0.000081119|263540.75|0.000081789|128667.18|ENABLED|POGAI|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|poor guy
INGUSDT|INGUSDT|0.0002489|26784.52|0.0002520|712999.96|ENABLED|ING|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Infinity Games
TIAUSDT|TIAUSDT|18.2500|1488.30|18.2501|865.11|ENABLED|TIA|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|TIA
METOUSDT|METOUSDT|0.0007808|20074.74|0.0007943|11462.02|ENABLED|METO|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Metafluence
ELMOUSDT|ELMOUSDT|0.002498|8044.01|0.002616|45871.60|ENABLED|ELMO|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ElmoERC
CNSUSDT|CNSUSDT|0.000002710|21366892.06|0.000002729|13254583.70|ENABLED|CNS|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Centric Swap
LFG1USDT|LFG1USDT|0.000002192|4562043.79|0.000002211|19846639.60|ENABLED|LFG1|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|LessFnGas
MBPUSDT|MBPUSDT|0.002972|1783.61|0.002984|1778.82|ENABLED|MBP|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Mobipad
WEMIXUSDT|WEMIXUSDT|2.1655|88.59|2.1690|593.85|ENABLED|WEMIX|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|WEMIX
TROVEUSDT|TROVEUSDT|0.008291|996.98|0.008460|2679.53|ENABLED|TROVE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Arbitrove Governanc
RAKEUSDT|RAKEUSDT|0.0001526|247384.25|0.0001532|73608.38|ENABLED|RAKE|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Rake Coin
ZZZUSDT|ZZZUSDT|0.10449|153.12|0.10767|77.61|ENABLED|ZZZ|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GoSleep
FOMOUSDT|FOMOUSDT|0.03871|727.32|0.03934|416.13|ENABLED|FOMO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FOMO
SWPUSDT|SWPUSDT|0.0000752|93085.11|0.0000766|644466.86|ENABLED|SWP|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Sprint
HIVEUSDT|HIVEUSDT|0.3355|298.45|0.3356|282.42|ENABLED|HIVE|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HIVE
GDCUSDT|GDCUSDT|0.00008724|233547.08|0.00008900|404272.44|ENABLED|GDC|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GlobalDigitalContent
HSFUSDT|HSFUSDT|0.3020|150.39|0.3047|66.05|ENABLED|HSF|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hillstone Finance
AERGOUSDT|AERGOUSDT|0.14951|29294.70|0.14995|30102.24|ENABLED|AERGO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AERGO
TWTUSDT|TWTUSDT|1.3677|4177.06|1.3678|4835.94|ENABLED|TWT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Trust Wallet
ARKMUSDT|ARKMUSDT|1.0529|144.06|1.0531|6.68|ENABLED|ARKM|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Arkham
MCOINUSDT|MCOINUSDT|0.8488|9.54|0.8567|23.83|ENABLED|MCOIN|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|mCoin
FXNUSDT|FXNUSDT|0.001074|18621.97|0.001204|9497.20|ENABLED|FXN|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FoxFunnies
MEME2USDT|MEME2USDT|0.00000000004100|715635164926|0.00000000004139|946155769104|ENABLED|MEME2|0|USDT|14|14|0|14|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Memecoin 2.0
BAMAUSDT|BAMAUSDT|0.0000001848|66717860.08|0.0000002063|186900665.30|ENABLED|BAMA|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Bama AI
FACTUSDT|FACTUSDT|63.37|0.67|64.02|1.42|ENABLED|FACT|2|USDT|2|2|2|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|fact
GBUSDT|GBUSDT|0.0000434|1493162.67|0.0000461|3020303.08|ENABLED|GB|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GeckoBank
DMOUSDT|DMOUSDT|0.0000003|188411691.00|0.0000004|273008248.03|ENABLED|DMO|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|DYNAMO
IDEXUSDT|IDEXUSDT|0.06179|16963.79|0.06183|18966.98|ENABLED|IDEX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|IDEX
SFPUSDT|SFPUSDT|0.7675|5421.77|0.7676|149.10|ENABLED|SFP|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SafePal
XDOGEUSDT|XDOGEUSDT|0.00000000000001297|9993903348496530|0.00000000000001425|1585307688391024|ENABLED|XDOGE|0|USDT|17|17|0|17|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|XDOGE
XONEUSDT|XONEUSDT|0.003991|1.51|0.004004|41826.26|ENABLED|XONE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|XONE
GTRSUSDT|GTRSUSDT|0.0000001160|86206896.55|0.0000001180|279676817.89|ENABLED|GTRS|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|GTRS Cash
LINKUSDT|LINKUSDT|19.501|1599.82|19.502|1094.97|ENABLED|LINK|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ChainLink
FINCUSDT|FINCUSDT|0.2550|134.51|0.2566|992.70|ENABLED|FINC|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Finceptor
5IREUSDT|5IREUSDT|0.2127|67.00|0.2135|700.49|ENABLED|5IRE|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|5ire
SXMUSDT|SXMUSDT|0.00004603|152074.73|0.00004991|304088.22|ENABLED|SXM|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SaxumDAO
CPUUSDT|CPUUSDT|0.010682|591.04|0.011364|1407.33|ENABLED|CPU|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CPUcoin
SOFIUSDT|SOFIUSDT|0.01702|2643.94|0.02093|2473.24|ENABLED|SOFI|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RAI Finance
VETUSDT|VETUSDT|0.04421|210375.90|0.04422|9849.90|ENABLED|VET|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|10|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|VeChain
ARCUSDT|ARCUSDT|0.065256|493.51|0.065995|116.56|ENABLED|ARC|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ARC
DOGE1USDT|DOGE1USDT|0.0000000000003236|48976996037232|0.0000000000003460|67844782008428|ENABLED|DOGE1|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Doge1
THLUSDT|THLUSDT|1.0185|101.01|1.0239|97.75|ENABLED|THL|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Thala
DYPUSDT|DYPUSDT|0.03125|20000.00|0.03144|1314.63|ENABLED|DYP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Dypius
JULDUSDT|JULDUSDT|0.006686|6249.69|0.006704|413.04|ENABLED|JULD|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|JulSwap
MINDUSDT|MINDUSDT|0.003841|4621.00|0.003847|4745.00|ENABLED|MIND|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Morpheus Labs
SAUBERUSDT|SAUBERUSDT|0.6011|26.54|0.6169|6.69|ENABLED|SAUBER|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Sauber FT
PAZUSDT|PAZUSDT|0.006625|769.81|0.006659|1131.39|ENABLED|PAZ|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Pararium
CAPUSDT|CAPUSDT|0.03013|1659.46|0.04197|484.80|ENABLED|CAP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Capverse
FAVRUSDT|FAVRUSDT|0.01626|607.20|0.01633|3967.14|ENABLED|FAVR|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|FAVOR
MEMESUSDT|MEMESUSDT|0.0000002718|22075055.20|0.0000003000|54585392.71|ENABLED|MEMES|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MEMESCOIN
MYRIAUSDT|MYRIAUSDT|0.011251|1088.22|0.011275|3115.21|ENABLED|MYRIA|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Myria
LAIUSDT|LAIUSDT|0.021388|7808.36|0.021498|2357.27|ENABLED|LAI|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|LayerAI
AZYUSDT|AZYUSDT|0.0064033|23425.41|0.0067370|210.51|ENABLED|AZY|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Amazy
REXUSDT|REXUSDT|0.000000000000620|48387096774193.55|0.000000000000851|19385830041579.78|ENABLED|REX|2|USDT|15|15|2|15|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RootDex
MMITUSDT|MMITUSDT|0.000000067066|1515728889|0.000000067126|2268976979|ENABLED|MMIT|0|USDT|12|12|0|12|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MangoMan Intelligent
HONKUSDT|HONKUSDT|0.01090|686.18|0.01099|624.96|ENABLED|HONK|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HONK
WATTUSDT|WATTUSDT|0.0001093|54894.78|0.0001106|117540.68|ENABLED|WATT|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|WATTTON
RBCUSDT|RBCUSDT|0.028414|476.86|0.028760|1315.16|ENABLED|RBC|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Rubic
XRPCUSDT|XRPCUSDT|0.0027001|15816.95|0.0028348|19208.66|ENABLED|XRPC|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Xrp Classic
