gen_name|original_name|last|lastSz|askPx|askSz|bidPx|bidSz|open24h|high24h|low24h|volCcy24h|vol24h|ts|sodUtc0|sodUtc8|alias|baseCcy|category|ctMult|ctType|ctVal|ctValCcy|expTime|instFamily|instType_y|lever|listTime|lotSz|maxIcebergSz|maxLmtAmt|maxLmtSz|maxMktAmt|maxMktSz|maxStopSz|maxTriggerSz|maxTwapSz|minSz|optType|quoteCcy|settleCcy|state|stk|tickSz|uly
DGBUSDT|DGB-USDT|0.00942|13877.118644|0.00942|122632.383031|0.009395|801.265168|0.009371|0.0096|0.009223|69468.989902134002|7421126.868736|1708432125009|0.009435|0.009299||DGB|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
LRCUSDT|LRC-USDT|0.266|397.88157|0.2661|2175|0.2659|5295.042911|0.2632|0.27|0.26|1096248.9700389785|4133501.446283|1708432123510|0.2685|0.2647||LRC|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ETHEURT|ETH-EURT|2753.48|0.003349|2753.48|0.000001|2733.32|0.004837|2688.4|2769.99|2683.33|2472.90914549|0.910482|1708432085013|2733.32|2720.74||ETH|1|||||||SPOT||1658201420000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.001||EURT||live||0.01|
QTUMBTC|QTUM-BTC|0.0000649|38.03044|0.0000649|72.2569|0.0000647|386.10038|0.0000635|0.0000652|0.0000633|0.090345236803|1401.02776|1708432119015|0.000064|0.000064||QTUM|1|||||||SPOT||1548133413000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|1||BTC||live||0.0000001|
DYDXUSDT|DYDX-USDT|3.112|78.543666|3.113|1154.341005|3.111|1340|3.193|3.203|3|16940218.618908081|5448673.526818|1708432121612|3.139|3.185||DYDX|1|||||||SPOT|5|1631096475000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
USDTBRL|USDT-BRL|5.008|13.38002|5.019|1657.1229|5.008|1589.80243|5.01|5.213|4.994|127872.67601072|25533.76022|1708432081006|5.022|5.014||USDT|1|||||||SPOT||1707290990000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|0.1||BRL||live||0.001|
IGUUSDT|IGU-USDT|0.03804|5936.7734|0.03805|9081.0326|0.03795|280.8822|0.03298|0.03877|0.03267|462878.001738046|12916660.6855|1708432102107|0.03713|0.03305||IGU|1|||||||SPOT||1676528843000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
SOLEUR|SOL-EUR|101.7|1.465252|101.72|2.271715|101.54|1.841112|103.83|106.5|101.7|5027.12826623|48.282025|1708432124404|102.68|105.06||SOL|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||EUR||live||0.01|
BTCEUR|BTC-EUR|48222.2|0.0014993|48447.4|0.03269474|48436.9|0.05187109|48592.4|48710.9|47760.2|51131.94620142|1.06287536|1708432114413|48002|48379.3||BTC|1|||||||SPOT||1700539798000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.00001||EUR||live||0.1|
UNIEUR|UNI-EUR|7.209|2.774309|7.043|39.4938|7.03|40.979323|7.156|7.209|7.156|19.999993581|2.774309|1708432122505|7.209|7.209||UNI|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.001|
ORBUSDT|ORB-USDT|0.03669|2060.197366|0.03665|1812.406421|0.03661|302.639554|0.03217|0.03835|0.03216|793974.87811486531|22148737.348329|1708432117613|0.03599|0.03376||ORB|1|||||||SPOT||1647842908000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
THGUSDT|THG-USDT|0.0646|150.884457|0.0651|2954.947108|0.0646|7368.389445|0.0583|0.0661|0.0581|104464.1584810142|1682291.694937|1708432080016|0.0603|0.0604||THG|1|||||||SPOT||1639984183000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.0001|
SHIBEUR|SHIB-EUR|0.000009231|2166612|0.000009121|14100760|0.000009104|20395592|0.000008926|0.000009231|0.000008926|19.999995372|2166612|1708432116405|0.000009231|0.000009231||SHIB|1|||||||SPOT||1700539798000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|50000||EUR||live||0.000000001|
TRXEUR|TRX-EUR|0.12667|78.94529|0.12789|5851.385702|0.12769|1189.830564|0.12545|0.1267|0.12545|19.9999998509|157.871888|1708432112413|0.12667|0.1267||TRX|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||EUR||live||0.00001|
FILUSDC|FIL-USDC|7.941|0.000721|7.936|30.810397|7.926|14.8125|6.553|7.995|6.545|3371162.462043356|462270.412309|1708432123810|7.4|6.8||FIL|1|||||||SPOT||1653286331000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDC||live||0.001|
PYTHUSDT|PYTH-USDT|0.5843|239.34|0.5838|142.033|0.5837|1895.658|0.6228|0.625|0.565|23051349.9849927|39007753.482|1708432125012|0.5884|0.5997||PYTH|1|||||||SPOT|5|1700480883000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
MKRBTC|MKR-BTC|0.04074|0.065556|0.04095|0.093934|0.0408|0.07672|0.04205|0.04249|0.04063|0.55398506539|13.471031|1708432124715|0.04183|0.042||MKR|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.001||BTC||live||0.00001|
ZRXUSDT|ZRX-USDT|0.3707|1008.780537|0.3705|1156.3717|0.3703|1117.086509|0.3635|0.3734|0.3543|898475.4727172622|2473276.984377|1708432121405|0.3657|0.362||ZRX|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
SCUSDT|SC-USDT|0.014496|830.055671|0.0145|230287.709699|0.01447|390.48825|0.013399|0.015081|0.01272|897155.01513003674|65076194.934747|1708432124605|0.01337|0.013467||SC|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
MENGOUSDT|MENGO-USDT|0.65|117.196|0.655|966.2635|0.65|30.7692|0.6056|0.669|0.6026|128361.0365903|200592.4197|1708432104013|0.632|0.6249||MENGO|1|||||||SPOT||1663915767000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDT||live||0.0001|
FILUSDT|FIL-USDT|7.929|28.803987|7.93|27.531217|7.928|276.27497|6.55|7.996|6.544|221224567.993676268|29917185.413123|1708432125113|7.4|6.8||FIL|1|||||||SPOT|5|1606946433000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
DAOUSDT|DAO-USDT|0.945|35.414|0.944|44.502717|0.943|100.536645|0.95|0.956|0.931|249686.186301473|264545.956694|1708432082807|0.939|0.949||DAO|1|||||||SPOT||1618395998000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
GEARUSDT|GEAR-USDT|0.011067|211.87|0.011096|1888|0.011067|1788.13|0.009287|0.011117|0.009188|340587.22451281|34155855.67|1708432124211|0.009836|0.00919||GEAR|1|||||||SPOT||1671766215000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|1000||USDT||live||0.000001|
RSRUSDT|RSR-USDT|0.002856|0.000027|0.00286|179000|0.002857|216019.72992|0.002887|0.003021|0.002803|597904.42402469901|205382603.597458|1708432118405|0.002933|0.002891||RSR|1|||||||SPOT|5|1598569278000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
LETUSDT|LET-USDT|0.001619|100.6103|0.001618|5902.9|0.001617|202.9307|0.001679|0.00172|0.001602|127544.6440437842|77260987.5811|1708432123504|0.00162|0.00169||LET|1|||||||SPOT||1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
TRXETH|TRX-ETH|0.00004685|195.26|0.00004688|4367.05|0.00004679|6838.67|0.00004672|0.00004752|0.00004589|19.8271038716|424555.21|1708432122005|0.00004643|0.00004687||TRX|1|||||||SPOT||1548133413000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10||ETH||live||0.00000001|
RONUSDT|RON-USDT|3.303|10.046913|3.304|20.436162|3.303|34.942506|3.213|3.5|3.114|9630415.174114106|2939643.387667|1708432121911|3.473|3.175||RON|1|||||||SPOT|5|1643289707000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
XCHBTC|XCH-BTC|0.000661|0.5073|0.000665|5.0531|0.000661|113.3167|0.000665|0.000675|0.000655|0.1260642565|189.6303|1708432105704|0.000672|0.000669||XCH|1|||||||SPOT||1620064885000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||BTC||live||0.000001|
GODSUSDT|GODS-USDT|0.3159|4.243514|0.3163|679.319419|0.3159|175.756486|0.318|0.3313|0.308|729236.8643918424|2288598.819844|1708432122837|0.3239|0.323||GODS|1|||||||SPOT|3|1635493317000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
XPRUSDT|XPR-USDT|0.001029|10464.13994|0.001029|169367.34972|0.001025|9838.36381|0.001063|0.001088|0.000982|96644.11454699581|93321423.3943|1708432106804|0.000993|0.001069||XPR|1|||||||SPOT||1597357482000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|100||USDT||live||0.000001|
ETHBTC|ETH-BTC|0.05637|0.00016|0.05637|2.375306|0.05636|6.95396|0.05553|0.0573|0.05549|876.06533013724|15548.180428|1708432124005|0.05687|0.0558||ETH|1|||||||SPOT|10|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.0001||BTC||live||0.00001|
AUCTIONUSDT|AUCTION-USDT|34.348|1.4245|34.372|2.239516|34.341|0.922791|32.95|35.944|32.577|6700096.453858661|193915.112156|1708432125012|35.192|35.618||AUCTION|1|||||||SPOT|5|1617793135000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
BZZUSDT|BZZ-USDT|0.5587|47.270273|0.5587|1930.589358|0.5584|452.534128|0.4889|0.559|0.4847|480137.458046551|919077.141096|1708432122904|0.5324|0.4922||BZZ|1|||||||SPOT||1624288513000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
MXCUSDT|MXC-USDT|0.00952|14960.360021|0.00952|233887.735448|0.00951|26281.420968|0.00895|0.00964|0.00881|635788.1326963501|69118179.457681|1708432090205|0.00891|0.00886||MXC|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
NFTUSDT|NFT-USDT|0.0000004509|78934015|0.0000004509|51065985|0.0000004508|548474745|0.0000004504|0.0000004518|0.0000004434|491051.8177095164|1094876142005|1708432123513|0.0000004492|0.0000004497||NFT|1|||||||SPOT|3|1636612984000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000000||USDT||live||0.0000000001|
JUPUSDT|JUP-USDT|0.5263|38.27|0.5263|23.694|0.5261|950.23|0.5359|0.5436|0.51|9768609.7680776|18561779.459|1708432121712|0.5266|0.5331||JUP|1|||||||SPOT|5|1706672740000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
VELODROMEUSDT|VELODROME-USDT|0.05142|391.6|0.0515|8313|0.05142|205.4453|0.05175|0.05241|0.05005|604431.099060994|11808974.8656|1708432080016|0.05111|0.05178||VELODROME|1|||||||SPOT||1679022470000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
ORBSUSDT|ORBS-USDT|0.04005|8084.1751|0.04005|1870.338276|0.04001|13286.390355|0.03848|0.04053|0.03733|1896708.8485327014|49239215.360937|1708432123814|0.03821|0.03799||ORBS|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
ONTUSDT|ONT-USDT|0.2649|220.158236|0.265|922.5|0.2648|712.5|0.2636|0.2833|0.2581|790452.8006438643|2935589.847198|1708432119412|0.2695|0.2646||ONT|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
ARUSDC|AR-USDC|16.288|5.2281|16.369|90.8359|16.282|25.1811|13.315|16.674|13.315|187578.0848043|12500.8494|1708432125113|14.901|14.667||AR|1|||||||SPOT||1658816142000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.001|
FXSUSDT|FXS-USDT|9.083|8.4236|9.092|14.25|9.089|28.5|9.18|9.338|8.914|413396.3502899|45302.6431|1708432123511|9.202|9.195||FXS|1|||||||SPOT|5|1688550672000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
UMAUSDT|UMA-USDT|4.243|2.529498|4.244|4.60814|4.24|116.458437|4.19|4.505|4.136|2896947.889231418|669710.055669|1708432124712|4.267|4.19||UMA|1|||||||SPOT|5|1598828400000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
FORTHUSDT|FORTH-USDT|3.748|2.679887|3.754|66.946665|3.75|22.471275|3.78|3.794|3.677|80196.621732475|21488.660859|1708432097710|3.747|3.763||FORTH|1|||||||SPOT||1619067551000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
FITFIUSDT|FITFI-USDT|0.006683|61371.3504|0.006695|4501.0494|0.006687|618.9858|0.006667|0.00693|0.006442|1064377.0174574447|158844318.8291|1708432124904|0.006728|0.006804||FITFI|1|||||||SPOT|3|1650948023000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
MOVRUSDT|MOVR-USDT|24.874|2.25198|24.887|1.743614|24.877|1.54|25.173|25.95|23.653|2176028.393129588|87851.951911|1708432124911|24.43|24.758||MOVR|1|||||||SPOT|5|1638946446000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
AIDOGEUSDT|AIDOGE-USDT|0.0000000002242|168166934315|0.0000000002247|668464409560|0.0000000002242|3978318905488|0.0000000002453|0.00000000026|0.000000000215|8428535.3870300227067|35791783369826690|1708432113912|0.0000000002423|0.0000000002376||AIDOGE|1|||||||SPOT|3|1682391770000|1|9999999999999999.0000000000000000|20000000|9999999999999999|100000|999999|999999|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000000000||USDT||live||0.0000000000001|
ARUSDT|AR-USDT|16.311|4.778863|16.314|19.175|16.303|1.44366|13.294|16.5|13.292|14488490.803220012|971943.911758|1708432124905|14.888|14.598||AR|1|||||||SPOT|5|1640315756000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
EOSBTC|EOS-BTC|0.00001534|209.9|0.00001534|1140.4981|0.00001532|1065.9987|0.00001498|0.00001553|0.00001492|1.964356351662|128821.5818|1708432118013|0.0000153|0.00001506||EOS|1|||||||SPOT|5|1548133413000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||BTC||live||0.00000001|
ATOMUSDC|ATOM-USDC|10.523|28.4997|10.52|30.4098|10.513|10|10.69|10.792|10.335|134694.914184|12700.9069|1708432122304|10.746|10.678||ATOM|1|||||||SPOT|5|1653975320000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDC||live||0.001|
USTCUSDT|USTC-USDT|0.03263|12269.5967|0.03264|9834.4163|0.03262|6618.9782|0.03303|0.03519|0.03177|4695567.775293301|141826242.5336|1708432124715|0.0336|0.03295||USTC|1|||||||SPOT|5|1653637997000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
ETHBRL|ETH-BRL|14770.96|0.0743066|14802.22|0.7808395|14729.28|0.8868428|14721.92|14903.74|14499|39349.470799122|2.6854204|1708432080015|14740.56|14638.93||ETH|1|||||||SPOT||1707291050000|0.0000001|99999999999.0000000000000000|20000000|99999999999|1000000|1000000|1000000|99999999999.0000000000000000|99999999999.0000000000000000|0.0001||BRL||live||0.01|
XLMUSDC|XLM-USDC|0.1205|22|0.1207|13766.6919|0.1204|19095.6392|0.1171|0.1208|0.1158|60480.77201981|510493.6258|1708432120724|0.1186|0.1172||XLM|1|||||||SPOT||1655787830000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
CTCUSDT|CTC-USDT|0.5713|53|0.5714|875|0.5713|87.513006|0.5316|0.583|0.5291|2672903.6198140005|4842365.444014|1708432122006|0.5339|0.5332||CTC|1|||||||SPOT|5|1586478421000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
AVAXEUR|AVAX-EUR|35.528|5.69028|36.367|4.365587|36.289|6.142006|37.173|37.173|35.528|1091.726823317|30.395818|1708432118204|35.542|36.886||AVAX|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||EUR||live||0.001|
WAXPUSDT|WAXP-USDT|0.06287|1192.937808|0.06288|1108.587786|0.06287|3112.5|0.06152|0.06298|0.06066|412125.98096756889|6693984.8076|1708432125009|0.06215|0.06142||WAXP|1|||||||SPOT|5|1644555543000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
KARUSDT|KAR-USDT|0.1934|60.165163|0.1933|59.406713|0.1925|1689.622616|0.2016|0.206|0.1901|70517.0974638074|358346.30848|1708432108005|0.1994|0.1968||KAR|1|||||||SPOT||1626782400000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
BANDUSDT|BAND-USDT|2.127|72.984237|2.128|147.570714|2.127|0.000092|2.089|2.177|2.061|533582.352465826|250803.459477|1708432120507|2.147|2.09||BAND|1|||||||SPOT|5|1598569200000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
SNXUSDT|SNX-USDT|3.773|108.75|3.773|218.330605|3.771|108.75|3.84|3.871|3.684|1807207.559611789|476903.579263|1708432121007|3.819|3.8||SNX|1|||||||SPOT|5|1595543578000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
XLMUSDT|XLM-USDT|0.1205|816.381797|0.1206|75720.140918|0.1205|36931.245267|0.1172|0.1208|0.1157|1432069.9828781725|12070408.03909|1708432125013|0.1184|0.1172||XLM|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
DOGEBTC|DOGE-BTC|0.000001669|1016.449|0.000001669|8585.367|0.000001667|103735.268|0.000001649|0.000001766|0.000001642|33.806985661088|19894901.6|1708432121004|0.00000173|0.000001679||DOGE|1|||||||SPOT|5|1618901953000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||BTC||live||0.000000001|
YGGUSDT|YGG-USDT|0.5464|18.009343|0.5465|750|0.5462|448.111219|0.5564|0.5718|0.5303|5149283.7061839009|9390603.969|1708432123711|0.5621|0.5455||YGG|1|||||||SPOT|5|1627482600000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
INJUSDT|INJ-USDT|37.702|6.6304|37.702|6.6304|37.701|0.2393|38.078|39.374|36.05|11166213.2805484|296813.5361|1708432122836|37.617|37.357||INJ|1|||||||SPOT|5|1701314258000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|0.1||USDT||live||0.001|
FLRUSDT|FLR-USDT|0.03456|2800.81|0.03456|5741.53|0.03454|6750|0.03501|0.03561|0.03355|1896648.9199896|54981337.57|1708432110105|0.03431|0.0349||FLR|1|||||||SPOT|5|1673256334000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
TAKIUSDT|TAKI-USDT|0.02641|11654|0.02649|330|0.0264|1001.3167|0.02819|0.02852|0.02535|429891.820771796|15889234.3955|1708432123174|0.0275|0.02781||TAKI|1|||||||SPOT||1651125446000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
SNXUSDC|SNX-USDC|3.776|1.0619|3.775|968.6722|3.769|102.1447|3.846|3.888|3.708|60590.1430473|15913.0113|1708432121108|3.826|3.798||SNX|1|||||||SPOT|5|1656388045000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
MLNUSDT|MLN-USDT|18.74|1.65669|18.75|0.52675|18.72|8.971997|19.01|19.08|18.44|37366.64239491|1995.924045|1708432106912|18.94|18.86||MLN|1|||||||SPOT||1599778816000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
ATOMUSDT|ATOM-USDT|10.512|8|10.515|27.75|10.513|3.878602|10.69|10.794|10.322|5594705.245394884|526974.262149|1708432124405|10.731|10.668||ATOM|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
BATUSDT|BAT-USDT|0.2632|432.440702|0.2634|1156.868791|0.2633|575|0.2615|0.2666|0.2564|489437.1949421342|1869028.859604|1708432124912|0.2616|0.2599||BAT|1|||||||SPOT|5|1583197200000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
MANAUSDT|MANA-USDT|0.5141|100.058354|0.5142|89.258406|0.5141|1125|0.5068|0.5192|0.4988|1594408.5216072551|3131372.082289|1708432124807|0.5157|0.5064||MANA|1|||||||SPOT|5|1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
BRWLUSDT|BRWL-USDT|0.01276|1150.1656|0.01276|4662.5381|0.01275|797.5331|0.01307|0.0133|0.012516|117985.0808711319|9171719.5582|1708432112912|0.012949|0.013227||BRWL|1|||||||SPOT||1648624503000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.000001|
LHINUUSDT|LHINU-USDT|0.0000122|10000|0.0000122|14776165.9|0.0000121|12685027.96|0.0000137|0.0000137|0.000012|23301.949481919|1836103585.07|1708432125113|0.0000127|0.0000129||LHINU|1|||||||SPOT||1684468539000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000||USDT||live||0.0000001|
LTCETH|LTC-ETH|0.02393|5.464309|0.02393|16.935691|0.02391|47.043439|0.02434|0.02455|0.02393|9.80059733608|405.68292|1708432124909|0.02418|0.0245||LTC|1|||||||SPOT||1548133413000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||ETH||live||0.00001|
